D,cutoff_T,true_next_M,true_wait,baseline,confidence_nominal,window_width,hit,compression_vs_full_H
3,1928736,1928736,0,empirical_gap,0.5,713,True,0.010005051638976201
3,1928736,1928736,0,empirical_gap,0.8,1724,True,0.024191737763807813
3,1928736,1928736,0,empirical_gap,0.95,3264,True,0.04580152671755725
3,1949366,1950273,907,empirical_gap,0.5,719,False,0.014199944701188924
3,1949366,1950273,907,empirical_gap,0.8,1724,True,0.03404826796223881
3,1949366,1950273,907,empirical_gap,0.95,3253,True,0.06424536872457243
3,1950616,1950616,0,empirical_gap,0.5,719,True,0.014559371456342136
3,1950616,1950616,0,empirical_gap,0.8,1723,True,0.03488984286408554
3,1950616,1950616,0,empirical_gap,0.95,3252,True,0.06585128786651546
3,1974682,1974969,287,empirical_gap,0.5,719,True,0.028398767675171816
3,1974682,1974969,287,empirical_gap,0.8,1720,True,0.06793585591278932
3,1974682,1974969,287,empirical_gap,0.95,3261,True,0.1288016430997709
3,1974969,1974969,0,empirical_gap,0.5,719,True,0.028724381766609405
3,1974969,1974969,0,empirical_gap,0.8,1720,True,0.06871479365586673
3,1974969,1974969,0,empirical_gap,0.95,3261,True,0.13027845471615196
4,54935,54935,0,empirical_gap,0.5,4144,True,0.0021305200597409343
4,54935,54935,0,empirical_gap,0.8,13344,True,0.00686043911128934
4,54935,54935,0,empirical_gap,0.95,18177,True,0.009345188978260366
4,75949,93040,17091,empirical_gap,0.5,4144,False,0.0021537890627639287
4,75949,93040,17091,empirical_gap,0.8,11091,False,0.00576440021600259
4,75949,93040,17091,empirical_gap,0.95,17371,True,0.009028346961696961
4,93040,93040,0,empirical_gap,0.5,4144,True,0.0021730922515417208
4,93040,93040,0,empirical_gap,0.8,11091,True,0.0058160632629945044
4,93040,93040,0,empirical_gap,0.95,17371,True,0.009109262910601166
4,101265,102312,1047,empirical_gap,0.5,6332,True,0.0033348518882308485
4,101265,102312,1047,empirical_gap,0.8,16566,True,0.008724756219272305
4,101265,102312,1047,empirical_gap,0.95,26156,True,0.013775487363955476
4,119628,119628,0,empirical_gap,0.5,8520,True,0.004531018330415471
4,119628,119628,0,empirical_gap,0.8,14955,True,0.007953213513070817
4,119628,119628,0,empirical_gap,0.95,25666,True,0.01364942681554501
4,126582,129327,2745,empirical_gap,0.5,8896,True,0.0047485398346765115
4,126582,129327,2745,empirical_gap,0.8,17811,True,0.009507221559737336
4,126582,129327,2745,empirical_gap,0.95,25176,True,0.013438538542919947
4,130641,130641,0,empirical_gap,0.5,9272,True,0.004959988958782128
4,130641,130641,0,empirical_gap,0.8,17316,True,0.009263068249597857
4,130641,130641,0,empirical_gap,0.95,24686,True,0.013205596142848965
4,151898,154372,2474,empirical_gap,0.5,9272,True,0.005017039102820082
4,151898,154372,2474,empirical_gap,0.8,16240,True,0.008787393769391517
4,151898,154372,2474,empirical_gap,0.95,23707,True,0.012827755178015066
4,154372,154372,0,empirical_gap,0.5,9272,True,0.005023764268855912
4,154372,154372,0,empirical_gap,0.8,16240,True,0.008799172964432703
4,154372,154372,0,empirical_gap,0.95,23707,True,0.012844950336687566
4,171927,171927,0,empirical_gap,0.5,9272,True,0.0050720075182993235
4,171927,171927,0,empirical_gap,0.8,15163,True,0.008294526531489717
4,171927,171927,0,empirical_gap,0.95,22727,True,0.012432216875365481
4,177215,196072,18857,empirical_gap,0.5,9190,False,0.005041735585930321
4,177215,196072,18857,empirical_gap,0.8,14624,False,0.008022888053171383
4,177215,196072,18857,empirical_gap,0.95,22237,True,0.012199464007000277
4,202376,202376,0,empirical_gap,0.5,9272,True,0.005157919564936828
4,202376,202376,0,empirical_gap,0.8,16778,True,0.009333431240348371
4,202376,202376,0,empirical_gap,0.95,25233,True,0.014036861991161666
4,202531,204242,1711,empirical_gap,0.5,9190,True,0.005112744642605797
4,202531,204242,1711,empirical_gap,0.8,16240,True,0.009034926332526458
4,202531,204242,1711,empirical_gap,0.95,24961,True,0.01388674853363257
4,211057,211057,0,empirical_gap,0.5,9107,True,0.005090715578975965
4,211057,211057,0,empirical_gap,0.8,15701,True,0.00877669104046356
4,211057,211057,0,empirical_gap,0.95,24689,True,0.01380088689242754
4,213050,213050,0,empirical_gap,0.5,8520,True,0.004767900612775959
4,213050,213050,0,empirical_gap,0.8,14624,True,0.008183776826436106
4,213050,213050,0,empirical_gap,0.95,24145,True,0.013511849799938443
4,215287,215287,0,empirical_gap,0.5,6815,True,0.00381854113238375
4,215287,215287,0,empirical_gap,0.8,14353,True,0.008042189416449592
4,215287,215287,0,empirical_gap,0.95,23710,True,0.013285049192783378
4,227847,235899,8052,empirical_gap,0.5,6560,False,0.0037017119853646947
4,227847,235899,8052,empirical_gap,0.8,14217,True,0.008022445014623455
4,227847,235899,8052,empirical_gap,0.95,23492,True,0.013256191762223691
4,237790,237790,0,empirical_gap,0.5,6815,True,0.0038673029888605785
4,237790,237790,0,empirical_gap,0.8,15163,True,0.00860453634924328
4,237790,237790,0,empirical_gap,0.95,23439,True,0.013300911923096567
4,253164,254227,1063,empirical_gap,0.5,6560,True,0.0037553611214790625
4,253164,254227,1063,empirical_gap,0.8,14624,True,0.008371707475687471
4,253164,254227,1063,empirical_gap,0.95,23262,True,0.013316647928025298
4,254523,254523,0,empirical_gap,0.5,6815,True,0.0039043768551519156
4,254523,254523,0,empirical_gap,0.8,16075,True,0.009209516940068531
4,254523,254523,0,empirical_gap,0.95,23086,True,0.013226184017320194
4,278480,293799,15319,empirical_gap,0.5,6815,False,0.0039587109066406435
4,278480,293799,15319,empirical_gap,0.8,16789,True,0.009752428086807008
4,278480,293799,15319,empirical_gap,0.95,22874,True,0.013287095125238162
4,293799,293799,0,empirical_gap,0.5,6815,True,0.003994253900917887
4,293799,293799,0,empirical_gap,0.8,16789,True,0.00983998954402207
4,293799,293799,0,empirical_gap,0.95,22874,True,0.013406392330094755
4,303797,327260,23463,empirical_gap,0.5,6815,False,0.004017797398070868
4,303797,327260,23463,empirical_gap,0.8,17316,False,0.010208683748348516
4,303797,327260,23463,empirical_gap,0.95,22556,False,0.01329793662668914
4,327260,327260,0,empirical_gap,0.5,6815,True,0.004074153783612516
4,327260,327260,0,empirical_gap,0.8,17316,True,0.010351877757451845
4,327260,327260,0,empirical_gap,0.95,22556,True,0.01348446261821921
4,329113,329492,379,empirical_gap,0.5,7668,True,0.00458917928022661
4,329113,329492,379,empirical_gap,0.8,18111,True,0.01083915309652897
4,329113,329492,379,empirical_gap,0.95,26593,True,0.015915498774004465
4,337736,337736,0,empirical_gap,0.5,6815,True,0.004099830111221803
4,337736,337736,0,empirical_gap,0.8,17912,True,0.010775664996655164
4,337736,337736,0,empirical_gap,0.95,26321,True,0.015834428225600748
4,351142,351142,0,empirical_gap,0.5,6815,True,0.004133163680559515
4,351142,351142,0,empirical_gap,0.8,17515,True,0.010622503575201746
4,351142,351142,0,empirical_gap,0.95,25777,True,0.015633244342447925
4,354430,371813,17383,empirical_gap,0.5,7014,False,0.0042623528625339545
4,354430,371813,17383,empirical_gap,0.8,17316,False,0.010522797571662098
4,354430,371813,17383,empirical_gap,0.95,25505,True,0.015499188730956447
4,379746,387791,8045,empirical_gap,0.5,7212,False,0.004451153954873742
4,379746,387791,8045,empirical_gap,0.8,18111,True,0.011177877048907147
4,379746,387791,8045,empirical_gap,0.95,25233,True,0.015573484157422232
4,387791,387791,0,empirical_gap,0.5,7212,True,0.004473365425946636
4,387791,387791,0,empirical_gap,0.8,18111,True,0.011233655189866822
4,387791,387791,0,empirical_gap,0.95,25233,True,0.01565119658803542
4,405063,407465,2402,empirical_gap,0.5,7728,True,0.004845332448867886
4,405063,407465,2402,empirical_gap,0.8,17912,True,0.011230537632520908
4,405063,407465,2402,empirical_gap,0.95,24961,True,0.01565014793687776
4,414595,414595,0,empirical_gap,0.5,8244,True,0.005199933140112464
4,414595,414595,0,empirical_gap,0.8,18856,True,0.011893490937646847
4,414595,414595,0,empirical_gap,0.95,24690,True,0.015573307766785144
4,422764,422764,0,empirical_gap,0.5,7212,True,0.004572556041074385
4,422764,422764,0,empirical_gap,0.8,18309,True,0.011608281829732519
4,422764,422764,0,empirical_gap,0.95,24145,True,0.015308425625588054
4,430379,433763,3384,empirical_gap,0.5,7130,True,0.004542497838650222
4,430379,433763,3384,empirical_gap,0.8,17912,True,0.011411671989607682
4,430379,433763,3384,empirical_gap,0.95,23828,True,0.015180734712392355
4,433763,433763,0,empirical_gap,0.5,7130,True,0.004552312325656973
4,433763,433763,0,empirical_gap,0.8,17912,True,0.011436327963137123
4,433763,433763,0,empirical_gap,0.95,23828,True,0.015213534094776205
4,443553,443553,0,empirical_gap,0.5,6815,True,0.004378562199676571
4,443553,443553,0,empirical_gap,0.8,17515,True,0.011253193973196646
4,443553,443553,0,empirical_gap,0.95,23510,True,0.015104915233220276
4,455695,467198,11503,empirical_gap,0.5,6973,False,0.004515299762676415
4,455695,467198,11503,empirical_gap,0.8,17316,True,0.01121281094084394
4,455695,467198,11503,empirical_gap,0.95,23351,True,0.015120717733867339
4,468082,468082,0,empirical_gap,0.5,7130,True,0.004654296117677317
4,468082,468082,0,empirical_gap,0.8,18111,True,0.01182243436006366
4,468082,468082,0,empirical_gap,0.95,23995,True,0.015663371015942108
4,481012,490180,9168,empirical_gap,0.5,6973,False,0.004590556344092251
4,481012,490180,9168,empirical_gap,0.8,17912,True,0.011792061556773325
4,481012,490180,9168,empirical_gap,0.95,23970,True,0.01578024316189463
4,506328,515290,8962,empirical_gap,0.5,7130,False,0.0047734710163944965
4,506328,515290,8962,empirical_gap,0.8,18856,True,0.012623922788938938
4,506328,515290,8962,empirical_gap,0.95,23945,True,0.01603096262097703
4,515290,515290,0,empirical_gap,0.5,7130,True,0.004802284621239165
4,515290,515290,0,empirical_gap,0.8,18856,True,0.012700123256393504
4,515290,515290,0,empirical_gap,0.95,23945,True,0.016127728647345272
4,530288,530288,0,empirical_gap,0.5,7130,True,0.0048512905929869255
4,530288,530288,0,empirical_gap,0.8,19674,True,0.01338629609066266
4,530288,530288,0,empirical_gap,0.95,24628,True,0.016757024505481347
4,531645,540005,8360,empirical_gap,0.5,7171,False,0.00488369638132468
4,531645,540005,8360,empirical_gap,0.8,19402,True,0.013213425908584776
4,531645,540005,8360,empirical_gap,0.95,24580,True,0.016739821092310782
4,543001,543001,0,empirical_gap,0.5,7212,True,0.004949900446053841
4,543001,543001,0,empirical_gap,0.8,19129,True,0.013129041269074309
4,543001,543001,0,empirical_gap,0.95,24531,True,0.016836662207729725
4,556961,573506,16545,empirical_gap,0.5,7171,False,0.004969373662111696
4,556961,573506,16545,empirical_gap,0.8,18856,True,0.013066867908628942
4,556961,573506,16545,empirical_gap,0.95,24483,True,0.016966277418697624
4,582278,591896,9618,empirical_gap,0.5,7212,False,0.005087033988327754
4,582278,591896,9618,empirical_gap,0.8,19697,True,0.013893414929019935
4,582278,591896,9618,empirical_gap,0.95,26453,True,0.01865880616933362
4,591896,591896,0,empirical_gap,0.5,7212,True,0.005121780777556203
4,591896,591896,0,empirical_gap,0.8,19697,True,0.01398831336321749
4,591896,591896,0,empirical_gap,0.95,26453,True,0.018786254424389106
4,607594,620148,12554,empirical_gap,0.5,7728,False,0.00555010535720185
4,607594,620148,12554,empirical_gap,0.8,19674,True,0.01412949958560937
4,607594,620148,12554,empirical_gap,0.95,26229,True,0.01883717823680737
4,624988,624988,0,empirical_gap,0.5,8244,True,0.0059955840385393
4,624988,624988,0,empirical_gap,0.8,19765,True,0.014374420005061775
4,624988,624988,0,empirical_gap,0.95,28519,True,0.02074090989751362
4,632911,635416,2505,empirical_gap,0.5,7728,True,0.005652887266300877
4,632911,635416,2505,empirical_gap,0.8,19742,True,0.014440903262333323
4,632911,635416,2505,empirical_gap,0.95,28452,True,0.02081210513726612
4,640099,640099,0,empirical_gap,0.5,8244,True,0.006062205998819032
4,640099,640099,0,empirical_gap,0.8,19720,True,0.014501055591546737
4,640099,640099,0,empirical_gap,0.95,28386,True,0.020873578297243695
4,652115,652115,0,empirical_gap,0.5,8244,True,0.006116248789770641
4,652115,652115,0,empirical_gap,0.8,19674,True,0.014596200714452643
4,652115,652115,0,empirical_gap,0.95,28252,True,0.020960245124769548
4,658227,674724,16497,empirical_gap,0.5,7212,False,0.0053749777346838844
4,658227,674724,16497,empirical_gap,0.8,19161,True,0.014280358898263715
4,658227,674724,16497,empirical_gap,0.95,27938,True,0.02082170382024381
4,674724,674724,0,empirical_gap,0.5,7212,True,0.005441885312946134
4,674724,674724,0,empirical_gap,0.8,19161,True,0.014458120421708383
4,674724,674724,0,empirical_gap,0.95,27938,True,0.02108089182932461
4,683543,688740,5197,empirical_gap,0.5,7728,True,0.005870301878451024
4,683543,688740,5197,empirical_gap,0.8,18904,True,0.014359755009088789
4,683543,688740,5197,empirical_gap,0.95,27781,True,0.02110285410005796
4,689465,689465,0,empirical_gap,0.5,8244,True,0.0062905607252000135
4,689465,689465,0,empirical_gap,0.8,18647,True,0.014228540252644912
4,689465,689465,0,empirical_gap,0.95,27624,True,0.021078414540626537
4,694698,694698,0,empirical_gap,0.5,7212,True,0.005525158162632096
4,694698,694698,0,empirical_gap,0.8,18374,True,0.014076435951220484
4,694698,694698,0,empirical_gap,0.95,27310,True,0.020922361261991478
4,698597,698597,0,empirical_gap,0.5,7130,True,0.005478702600193791
4,698597,698597,0,empirical_gap,0.8,18342,True,0.014094020069110029
4,698597,698597,0,empirical_gap,0.95,26996,True,0.020743766535039492
4,708860,709169,309,empirical_gap,0.5,7130,True,0.005522251653577458
4,708860,709169,309,empirical_gap,0.8,18309,True,0.014180491658534319
4,708860,709169,309,empirical_gap,0.95,26681,True,0.020664683922734947
4,709169,709169,0,empirical_gap,0.5,7130,True,0.005523573573922535
4,709169,709169,0,empirical_gap,0.8,18309,True,0.014183886194242313
4,709169,709169,0,empirical_gap,0.95,26681,True,0.02066963064878361
4,734176,748297,14121,empirical_gap,0.5,7130,False,0.005632694592613191
4,734176,748297,14121,empirical_gap,0.8,17912,True,0.01415046641555224
4,734176,748297,14121,empirical_gap,0.95,26367,True,0.020829910003286396
4,748297,748297,0,empirical_gap,0.5,7130,True,0.005696239443382336
4,748297,748297,0,empirical_gap,0.8,17912,True,0.014310103914426985
4,748297,748297,0,empirical_gap,0.95,26367,True,0.02106490117863423
4,752327,752327,0,empirical_gap,0.5,7130,True,0.005714638370791065
4,752327,752327,0,empirical_gap,0.8,18326,True,0.014688143447842503
4,752327,752327,0,empirical_gap,0.95,26053,True,0.0208812725770294
4,759493,760775,1282,empirical_gap,0.5,6815,True,0.005493721518701628
4,759493,760775,1282,empirical_gap,0.8,18111,True,0.014599675777726365
4,759493,760775,1282,empirical_gap,0.95,25739,True,0.020748774493009714
4,760775,760775,0,empirical_gap,0.5,6815,True,0.005499404869979221
4,760775,760775,0,empirical_gap,0.8,18111,True,0.014614779398414332
4,760775,760775,0,empirical_gap,0.95,25739,True,0.02077023946418124
4,764792,764792,0,empirical_gap,0.5,6304,True,0.005103593888640618
4,764792,764792,0,empirical_gap,0.8,17714,True,0.014340904527820416
4,764792,764792,0,empirical_gap,0.95,25425,True,0.02058357782656848
4,777290,777290,0,empirical_gap,0.5,6194,True,0.0050657964685002985
4,777290,777290,0,empirical_gap,0.8,17316,True,0.014161984444389921
4,777290,777290,0,empirical_gap,0.95,25110,True,0.020536349584120518
4,784809,812160,27351,empirical_gap,0.5,6251,False,0.005144047314372803
4,784809,812160,27351,empirical_gap,0.8,17278,False,0.014218340985079712
4,784809,812160,27351,empirical_gap,0.95,25014,False,0.02058441841652876
4,810126,812160,2034,empirical_gap,0.5,6251,True,0.005253497429139556
4,810126,812160,2034,empirical_gap,0.8,17278,True,0.014520865234470205
4,810126,812160,2034,empirical_gap,0.95,25014,True,0.021022393967764653
4,812160,812160,0,empirical_gap,0.5,6251,True,0.0052624932650862065
4,812160,812160,0,empirical_gap,0.8,17278,True,0.014545730064655172
4,812160,812160,0,empirical_gap,0.95,25014,True,0.021058391702586207
4,816760,816760,0,empirical_gap,0.5,6251,True,0.005282951894797336
4,816760,816760,0,empirical_gap,0.8,17515,True,0.014802575977823603
4,816760,816760,0,empirical_gap,0.95,27624,True,0.023346066732023933
4,835442,855243,19801,empirical_gap,0.5,6194,False,0.005318756128934754
4,835442,855243,19801,empirical_gap,0.8,17297,False,0.01485284545724644
4,835442,855243,19801,empirical_gap,0.95,27310,True,0.02345095735892931
4,855243,855243,0,empirical_gap,0.5,6194,True,0.005410755295665369
4,855243,855243,0,empirical_gap,0.8,17297,True,0.015109756917843699
4,855243,855243,0,empirical_gap,0.95,27310,True,0.0238565913988733
4,860759,880832,20073,empirical_gap,0.5,6223,False,0.005462408744067322
4,860759,880832,20073,empirical_gap,0.8,17912,False,0.015722748742364435
4,860759,880832,20073,empirical_gap,0.95,28491,True,0.02500875582953914
4,886075,905188,19113,empirical_gap,0.5,6251,False,0.0056116883991292055
4,886075,905188,19113,empirical_gap,0.8,18342,False,0.01646609960275602
4,886075,905188,19113,empirical_gap,0.95,28473,True,0.025560966851448708
4,905188,905188,0,empirical_gap,0.5,6251,True,0.005709656087072483
4,905188,905188,0,empirical_gap,0.8,18342,True,0.016753561342038634
4,905188,905188,0,empirical_gap,0.95,28473,True,0.026007204889971977
4,911391,921924,10533,empirical_gap,0.5,6251,False,0.005742190262986986
4,911391,921924,10533,empirical_gap,0.8,18390,True,0.016893117730975953
4,911391,921924,10533,empirical_gap,0.95,28436,True,0.02612140814562437
4,921924,921924,0,empirical_gap,0.5,6251,True,0.005798292513700333
4,921924,921924,0,empirical_gap,0.8,18390,True,0.017058166585658154
4,921924,921924,0,empirical_gap,0.95,28436,True,0.026376619088079135
4,936708,967624,30916,empirical_gap,0.5,6278,False,0.005904304744134255
4,936708,967624,30916,empirical_gap,0.8,18374,False,0.017280295534998852
4,936708,967624,30916,empirical_gap,0.95,28418,False,0.026726430745270348
4,962024,967624,5600,empirical_gap,0.5,6278,True,0.006048309402144173
4,962024,967624,5600,empirical_gap,0.8,18374,True,0.017701758036794683
4,962024,967624,5600,empirical_gap,0.95,28418,True,0.027378282349495558
4,967625,967625,0,empirical_gap,0.5,6304,True,0.006106308269766316
4,967625,967625,0,empirical_gap,0.8,19161,True,0.018560116236832545
4,967625,967625,0,empirical_gap,0.95,29006,True,0.028096379706986318
4,987341,1001061,13720,empirical_gap,0.5,6304,False,0.0062251952532886195
4,987341,1001061,13720,empirical_gap,0.8,18647,True,0.018413898459402424
4,987341,1001061,13720,empirical_gap,0.95,28909,True,0.028547615732443004
4,1001061,1001061,0,empirical_gap,0.5,6304,True,0.006310695648082616
4,1001061,1001061,0,empirical_gap,0.8,18647,True,0.01866680548061493
4,1001061,1001061,0,empirical_gap,0.95,28909,True,0.028939705027033684
4,1012657,1032685,20028,empirical_gap,0.5,6560,False,0.0066440943015750355
4,1012657,1032685,20028,empirical_gap,0.8,18390,False,0.018625746067982455
4,1012657,1032685,20028,empirical_gap,0.95,28861,True,0.029230976469170288
4,1037974,1080483,42509,empirical_gap,0.5,6815,False,0.007084008124520543
4,1037974,1080483,42509,empirical_gap,0.8,19418,False,0.02018448565839177
4,1037974,1080483,42509,empirical_gap,0.95,29769,False,0.030944070118687023
4,1063290,1080483,17193,empirical_gap,0.5,6815,False,0.007275464124435524
4,1063290,1080483,17193,empirical_gap,0.8,19418,True,0.020730001814862658
4,1063290,1080483,17193,empirical_gap,0.95,29769,True,0.03178038026710508
4,1080483,1080483,0,empirical_gap,0.5,6815,True,0.0074114997330120055
4,1080483,1080483,0,empirical_gap,0.8,19418,True,0.021117608483584318
4,1080483,1080483,0,empirical_gap,0.95,29769,True,0.03237460536346799
4,1088607,1110979,22372,empirical_gap,0.5,6973,False,0.0076509255612013695
4,1088607,1110979,22372,empirical_gap,0.8,19742,False,0.02166134697106517
4,1088607,1110979,22372,empirical_gap,0.95,30600,True,0.03357497808300042
4,1113923,1122323,8400,empirical_gap,0.5,7130,False,0.008046704744621517
4,1113923,1122323,8400,empirical_gap,0.8,20118,True,0.02270457307886335
4,1113923,1122323,8400,empirical_gap,0.95,30568,True,0.03449813052364523
4,1122323,1122323,0,empirical_gap,0.5,7130,True,0.008123717495160521
4,1122323,1122323,0,empirical_gap,0.8,20118,True,0.022921872169374382
4,1122323,1122323,0,empirical_gap,0.95,30568,True,0.034828302439280055
4,1139239,1165929,26690,empirical_gap,0.5,7212,False,0.008378632396216836
4,1139239,1165929,26690,empirical_gap,0.8,19787,False,0.022987798006647606
4,1139239,1165929,26690,empirical_gap,0.95,30505,True,0.03543957033369309
4,1164556,1165929,1373,empirical_gap,0.5,7212,True,0.008632535514050015
4,1164556,1165929,1373,empirical_gap,0.8,19787,True,0.02368441212097998
4,1164556,1165929,1373,empirical_gap,0.95,30505,True,0.03651351856019075
4,1165929,1165929,0,empirical_gap,0.5,7212,True,0.008646745900528852
4,1165929,1165929,0,empirical_gap,0.8,19787,True,0.023723400046279035
4,1165929,1165929,0,empirical_gap,0.95,30505,True,0.03657362502712599
4,1179668,1179668,0,empirical_gap,0.5,7599,True,0.009263322654730037
4,1179668,1179668,0,empirical_gap,0.8,20283,True,0.02472535510013019
4,1179668,1179668,0,empirical_gap,0.95,30814,True,0.03756284041095556
4,1189872,1215871,25999,empirical_gap,0.5,7212,False,0.008902296920980388
4,1189872,1215871,25999,empirical_gap,0.8,19953,False,0.02462944127347777
4,1189872,1215871,25999,empirical_gap,0.95,30780,True,0.03799399601050698
4,1215189,1215871,682,empirical_gap,0.5,7212,True,0.00918947364397288
4,1215189,1215871,682,empirical_gap,0.8,19953,True,0.025423955576565568
4,1215189,1215871,682,empirical_gap,0.95,30780,True,0.0392196337716979
4,1215871,1215871,0,empirical_gap,0.5,7212,True,0.009197466233234582
4,1215871,1215871,0,empirical_gap,0.8,19953,True,0.025446068185209322
4,1215871,1215871,0,empirical_gap,0.95,30780,True,0.039253745238347265
4,1240505,1257902,17397,empirical_gap,0.5,7599,False,0.010005332490668142
4,1240505,1257902,17397,empirical_gap,0.8,20448,True,0.02692315288448245
4,1240505,1257902,17397,empirical_gap,0.95,30785,True,0.04053351239968663
4,1257902,1257902,0,empirical_gap,0.5,7599,True,0.010239887454217637
4,1257902,1257902,0,empirical_gap,0.8,20448,True,0.027554312233694204
4,1257902,1257902,0,empirical_gap,0.95,30785,True,0.04148373934439926
4,1265822,1286884,21062,empirical_gap,0.5,7922,False,0.010790298810370236
4,1265822,1286884,21062,empirical_gap,0.8,20648,False,0.02812396993644593
4,1265822,1286884,21062,empirical_gap,0.95,30775,True,0.041917627605294626
4,1288733,1288733,0,empirical_gap,0.5,8244,True,0.01159058412663599
4,1288733,1288733,0,empirical_gap,0.8,20790,True,0.029229529839005605
4,1288733,1288733,0,empirical_gap,0.95,30764,True,0.04325239326441407
4,1291138,1300850,9712,empirical_gap,0.5,7599,False,0.010719999097144437
4,1291138,1300850,9712,empirical_gap,0.8,20671,True,0.029160823968558056
4,1291138,1300850,9712,empirical_gap,0.95,30743,True,0.043369513389065854
4,1300850,1300850,0,empirical_gap,0.5,7599,True,0.010868912250590002
4,1300850,1300850,0,empirical_gap,0.8,20671,True,0.029565901451762855
4,1300850,1300850,0,empirical_gap,0.95,30743,True,0.043971965958664094
4,1316455,1334788,18333,empirical_gap,0.5,7922,False,0.011589580788389937
4,1316455,1334788,18333,empirical_gap,0.8,20660,True,0.030224784030312563
4,1316455,1334788,18333,empirical_gap,0.95,30733,True,0.04496119494693107
4,1341771,1345241,3470,empirical_gap,0.5,8244,True,0.01252451654363451
4,1341771,1345241,3470,empirical_gap,0.8,20849,True,0.031674386877515275
4,1341771,1345241,3470,empirical_gap,0.95,30962,True,0.04703834075982675
4,1345241,1345241,0,empirical_gap,0.5,8244,True,0.012590892221412764
4,1345241,1345241,0,empirical_gap,0.8,20849,True,0.031842250354710666
4,1345241,1345241,0,empirical_gap,0.95,30962,True,0.047287627966931346
4,1367087,1388148,21061,empirical_gap,0.5,8244,False,0.013025486915263236
4,1367087,1388148,21061,empirical_gap,0.8,20731,False,0.03275489680256212
4,1367087,1388148,21061,empirical_gap,0.95,30934,True,0.048875595855986526
4,1388148,1388148,0,empirical_gap,0.5,8244,True,0.01347384661650203
4,1388148,1388148,0,empirical_gap,0.8,20731,True,0.033882376783928136
4,1388148,1388148,0,empirical_gap,0.95,30934,True,0.0505579780731288
4,1392404,1392791,387,empirical_gap,0.5,8382,True,0.013795350858135998
4,1392404,1392791,387,empirical_gap,0.8,20967,True,0.03450812711077755
4,1392404,1392791,387,empirical_gap,0.95,31256,True,0.05144207664303254
4,1417720,1429835,12115,empirical_gap,0.5,8244,False,0.014158136978773099
4,1417720,1429835,12115,empirical_gap,0.8,20908,True,0.035907123720546816
4,1417720,1429835,12115,empirical_gap,0.95,31232,True,0.053637425293673144
4,1429835,1429835,0,empirical_gap,0.5,8244,True,0.014458972402725527
4,1429835,1429835,0,empirical_gap,0.8,20908,True,0.03667008672928012
4,1429835,1429835,0,empirical_gap,0.95,31232,True,0.05477712591968992
4,1443037,1451178,8141,empirical_gap,0.5,8520,True,0.015297245957092302
4,1443037,1451178,8141,empirical_gap,0.8,21344,True,0.038322114754480996
4,1443037,1451178,8141,empirical_gap,0.95,31856,True,0.05719589990717516
4,1451178,1451178,0,empirical_gap,0.5,8520,True,0.015524159016949028
4,1451178,1451178,0,empirical_gap,0.8,21344,True,0.03889056925560564
4,1451178,1451178,0,empirical_gap,0.95,31856,True,0.05804432038074275
4,1460330,1460330,0,empirical_gap,0.5,8520,True,0.015787425649007727
4,1460330,1460330,0,empirical_gap,0.8,20967,True,0.03885152037356162
4,1460330,1460330,0,empirical_gap,0.95,31624,True,0.05859877332443901
4,1468353,1468647,294,empirical_gap,0.5,8244,True,0.01550652970862245
4,1468353,1468647,294,empirical_gap,0.8,20849,True,0.039215870681109835
4,1468353,1468647,294,empirical_gap,0.95,31575,True,0.059390911638737734
4,1468647,1468647,0,empirical_gap,0.5,8244,True,0.015515109541114852
4,1468647,1468647,0,empirical_gap,0.8,20849,True,0.03923756899838714
4,1468647,1468647,0,empirical_gap,0.95,31575,True,0.0594237728967372
4,1484490,1484490,0,empirical_gap,0.5,8244,True,0.015991930321429263
4,1484490,1484490,0,empirical_gap,0.8,20731,True,0.04021454481969312
4,1484490,1484490,0,empirical_gap,0.95,31526,True,0.061154972745436555
4,1493670,1515634,21964,empirical_gap,0.5,7599,False,0.015007998736002212
4,1493670,1515634,21964,empirical_gap,0.8,20660,False,0.04080342859399996
4,1493670,1515634,21964,empirical_gap,0.95,31477,True,0.062166966207809135
4,1515634,1515634,0,empirical_gap,0.5,7599,True,0.015688549567888746
4,1515634,1515634,0,empirical_gap,0.8,20660,True,0.042653695758992166
4,1515634,1515634,0,empirical_gap,0.95,31477,True,0.06498598167501435
4,1518986,1530291,11305,empirical_gap,0.5,7922,False,0.01646937511174311
4,1518986,1530291,11305,empirical_gap,0.8,20849,True,0.04334385277767383
4,1518986,1530291,11305,empirical_gap,0.95,31453,True,0.06538894917819439
4,1542790,1542790,0,empirical_gap,0.5,8244,True,0.018031101681940467
4,1542790,1542790,0,empirical_gap,0.8,20790,True,0.045471446381312744
4,1542790,1542790,0,empirical_gap,0.95,31428,True,0.06873865401019225
4,1544303,1558844,14541,empirical_gap,0.5,8382,False,0.01839380114418133
4,1544303,1558844,14541,empirical_gap,0.8,20731,True,0.04549294816511849
4,1544303,1558844,14541,empirical_gap,0.95,31404,True,0.06891421273346104
4,1558845,1558845,0,empirical_gap,0.5,8520,True,0.019312939896408293
4,1558845,1558845,0,empirical_gap,0.8,20671,True,0.046856547018621575
4,1558845,1558845,0,empirical_gap,0.95,31379,True,0.07112919495415443
4,1569619,1571371,1752,empirical_gap,0.5,8382,True,0.019475766820561315
