D,cutoff_T,true_next_M,true_wait,baseline,confidence_nominal,window_width,hit,compression_vs_full_H
5,1699926,1699926,0,poisson_random,0.5,69315,True,0.23099302172130876
5,1699926,1699926,0,poisson_random,0.8,160944,True,0.5363477009004446
5,1699926,1699926,0,poisson_random,0.95,299574,True,0.998333744343062
5,1699927,1699927,0,poisson_random,0.5,69315,True,0.23099379151073238
5,1699927,1699927,0,poisson_random,0.8,160944,True,0.5363494882911825
5,1699927,1699927,0,poisson_random,0.95,299574,True,0.9983370713126473
5,1721518,1783090,61572,poisson_random,0.5,69315,True,0.2489029811621577
5,1721518,1783090,61572,poisson_random,0.8,160944,True,0.5779332236912978
5,1721518,1783090,61572,poisson_random,0.95,299574,True,1.0757391860156131
5,1746834,1783090,36256,poisson_random,0.5,69315,True,0.2737926893816705
5,1746834,1783090,36256,poisson_random,0.8,160944,True,0.6357251763664947
5,1746834,1783090,36256,poisson_random,0.95,299574,True,1.1833105551298357
5,1772151,1783090,10939,poisson_random,0.5,69315,True,0.3042146333756128
5,1772151,1783090,10939,poisson_random,0.8,160944,True,0.7063625471255086
5,1772151,1783090,10939,poisson_random,0.95,299574,True,1.314791813876734
5,1783090,1783090,0,poisson_random,0.5,69315,True,0.3195564980867641
5,1783090,1783090,0,poisson_random,0.8,160944,True,0.7419851551334655
5,1783090,1783090,0,poisson_random,0.95,299574,True,1.3810981513069938
5,1797467,1834600,37133,poisson_random,0.5,69315,True,0.34224052376649733
5,1797467,1834600,37133,poisson_random,0.8,160944,True,0.7946556857401016
5,1797467,1834600,37133,poisson_random,0.95,299574,True,1.4791367332730962
5,1822783,1834600,11817,poisson_random,0.5,69315,True,0.3911306477369553
5,1822783,1834600,11817,poisson_random,0.8,160944,True,0.9081747236438942
5,1822783,1834600,11817,poisson_random,0.95,299574,True,1.6904360191178047
5,1834600,1834600,0,poisson_random,0.5,69315,True,0.41907496977025394
5,1834600,1834600,0,poisson_random,0.8,160944,True,0.9730592503022975
5,1834600,1834600,0,poisson_random,0.95,299574,True,1.8112091898428053
5,1848100,1909003,60903,poisson_random,0.5,69315,True,0.45631994733377224
5,1848100,1909003,60903,poisson_random,0.8,160944,True,1.0595391705069124
5,1848100,1909003,60903,poisson_random,0.95,299574,True,1.9721790651744568
5,1873416,1909003,35587,poisson_random,0.5,69315,True,0.5475810528976806
5,1873416,1909003,35587,poisson_random,0.8,160944,True,1.2714403084118056
5,1873416,1909003,35587,poisson_random,0.95,299574,True,2.3666024142071667
5,1898733,1909003,10270,poisson_random,0.5,69315,True,0.6844776679471101
5,1898733,1909003,10270,poisson_random,0.8,160944,True,1.5893035243465294
5,1898733,1909003,10270,poisson_random,0.95,299574,True,2.9582588602407496
5,1909003,1909003,0,poisson_random,0.5,69315,True,0.7617284086288559
5,1909003,1909003,0,poisson_random,0.8,160944,True,1.7686736925393145
5,1909003,1909003,0,poisson_random,0.95,299574,True,3.292130509797026
5,1924049,1938145,14096,poisson_random,0.5,69315,True,0.9126278785006122
5,1924049,1938145,14096,poisson_random,0.8,160944,True,2.1190504404155313
5,1924049,1938145,14096,poisson_random,0.95,299574,True,3.9443061974167555
5,1938145,1938145,0,poisson_random,0.5,69315,True,1.1206046398835987
5,1938145,1938145,0,poisson_random,0.8,160944,True,2.601956187858702
5,1938145,1938145,0,poisson_random,0.95,299574,True,4.8431654676259
5,1949366,1961855,12489,poisson_random,0.5,69315,True,1.3689418177509183
5,1949366,1961855,12489,poisson_random,0.8,160944,True,3.1785756606232964
5,1949366,1961855,12489,poisson_random,0.95,299574,True,5.916459296125133
5,1961855,1961855,0,poisson_random,0.5,69315,True,1.8171451042076288
5,1961855,1961855,0,poisson_random,0.8,160944,True,4.219268580416831
5,1961855,1961855,0,poisson_random,0.95,299574,True,7.853558788832088
